,Unnamed: 0,BM%,Date,S_P,Avg_Mag,RMSE_Put_IV,RMSE_Put_K,RMSE_Put_IV_ATO,RMSE_Put_K_ATO,rho,p,Maturity,Call_GSVJD,Call_Market,B_,N_,Bi^2,sigma2_est,sigma_est,Threshold_10,Threshold_5,Threshold_1,BM_%,BB_10,BUB_10,BM_%_10,BB_5,BUB_5,BM_%_5,BB_1,BUB_1,BM_%_1
179,179,-0.039619642648461,2023-04-20,90.11,-0.0357012599905282,0.0598348267060062,0.0022814970972582,0.0362810169485327,0.0022814970972582,-0.999979514031808,1.5082573931675982,7.99999999999997,5.575977483015915,5.57537037037037,0.0015697160835917495,84.0,43.161143804775875,0.5138231405330461,0.7168145789065999,1.179055059966213,1.4049307582501807,1.8463919975586855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,0.1904248876286103,2023-04-21,88.42999999999999,0.1683927281299801,0.0410542996906213,0.002642803702723,0.0274237031447781,0.0026428037027229,-0.1003218675986437,0.1241851364820306,13.99999999999998,6.316963106767137,6.505000000000001,0.0,83.0,43.15990724118638,0.5199988824239323,0.7211094801928014,1.1861195439242203,1.4133486100882902,1.8574549301475332,0.1904248876286103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181,-0.3270609500403062,2023-04-24,87.57000000000001,-0.2864072739502962,0.052281305925955,0.001580373761324,0.0301720436569495,0.001580373761324,-0.4317354823890219,0.1796860673465369,10.99999999999998,6.819740607283629,6.533333333333334,0.10696886504126768,83.0,43.247325317666515,0.5210521122610423,0.7218393950603156,1.1873201470414168,1.4147792169403983,1.8593350662523722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182,-0.2629684264097572,2023-04-25,83.80000000000001,-0.2203675413313766,0.0202340716377528,0.0007616379551167,0.0373604049206656,0.0007616379551167,-0.5793939330736146,0.1946407097327982,23.999999999999982,4.661108282072117,4.440740740740741,0.06915239328842389,84.0,43.316477710954935,0.5156723537018445,0.7181033029459233,1.1811748223764338,1.4074566109532654,1.8497115307033627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,-0.5280889516322811,2023-04-26,85.94000000000003,-0.4538396450327825,0.0324370309681819,0.0050893426896439,0.0338913135569568,0.0050893426896439,-0.5326988958060352,0.1733154386334773,50.99999999999999,10.401503922206414,9.934285714285712,0.2788779408360817,85.0,43.59535565179102,0.5128865370798943,0.7161609714860858,1.1779799714299781,1.4036497112459447,1.8447084164119083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184,0.2911096978731735,2023-04-27,87.44000000000001,0.2545463198203029,0.0920551468200393,0.0040109604736426,0.0475301300450905,0.0040109604736426,-0.311646361074658,0.2735655608706764,7.99999999999997,6.2460818967117655,6.517297297297297,0.0,85.0,43.59535565179102,0.5128865370798943,0.7161609714860858,1.1779799714299781,1.4036497112459447,1.8447084164119083,0.2911096978731735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,-0.0857412422443347,2023-04-28,89.37,-0.0766269481937619,0.0119580994415104,0.0017525922075264,0.0202475234717145,0.0017525922075264,-0.3859297398622139,4.4336689382085126e-05,20.99999999999998,8.19473497687484,8.135468750000001,0.007351560621601685,85.0,43.60131971314987,0.5129567025076456,0.7162099570011894,1.1780605454321642,1.403745721091312,1.8448345947371616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,186,0.1070955080225256,2023-05-01,89.69000000000003,0.0960539611454032,0.0313660950692308,0.0039504135701078,0.0339661689087823,0.0039504135701078,-0.2458095998363512,0.20020839646354,45.99999999999997,11.975946038854598,12.072,0.0,85.0,43.60131971314987,0.5129567025076456,0.7162099570011894,1.1780605454321642,1.403745721091312,1.8448345947371616,0.1070955080225256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,0.2796952122072102,2023-05-02,89.90999999999998,0.2514739652955026,0.0128909406508591,0.0008122571661813,0.0382353704821649,0.0008122571661813,-0.2081842019295331,0.1908491296851604,16.99999999999999,6.924526426053855,7.200348837209303,0.0,85.0,43.60131971314987,0.5129567025076456,0.7162099570011894,1.1780605454321642,1.403745721091312,1.8448345947371616,0.2796952122072102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,188,-0.5962473753619708,2023-05-03,81.61999999999999,-0.4866571077704405,0.0250565818966734,0.0009188968921773,0.0207210354029993,0.0009188968921773,-0.9999743514598528,0.4104216756944231,15.99999999999998,4.532189022664057,4.045531914893616,0.3555109326260389,86.0,43.9568306457759,0.5111259377415802,0.7149307223371928,1.1759563916553675,1.4012384672221034,1.8415395046035237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,0.0622444832226804,2023-05-04,86.61000000000001,0.0539099469191635,0.0379853329552158,0.0005368164388363,0.0228138644410559,0.0005368164388363,-0.919589373457502,0.3448984616066404,7.999999999999968,4.979695676636929,5.045116279069767,0.0,85.0,43.95570582096655,0.5171259508349005,0.7191146993594976,1.1828384214355872,1.409438911497964,1.8523167152229516,0.0622444832226804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,-0.0135171682933924,2023-05-05,89.84000000000002,-0.0121438239947838,0.0239243080748431,0.0006156378549903,0.0138772918220653,0.0006156378549903,-0.999979567346136,1.1729048168698797,13.999999999999986,7.622682805218209,7.6019999999999985,0.00018271383867189282,85.0,43.8503889597734,0.5158869289385105,0.7182526915637076,1.1814205447862216,1.4077494072638228,1.8500963302826683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,0.1693177894800512,2023-05-08,95.04,0.1609196271218407,0.0307365604839245,0.0005654740642546,0.01703908515629,0.0005654740642546,-0.2603978997782761,0.3175508174732805,10.99999999999998,7.962915265337448,8.130333333333333,0.0,85.0,43.8503889597734,0.5158869289385105,0.7182526915637076,1.1814205447862216,1.4077494072638228,1.8500963302826683,0.1693177894800512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,0.0396340234323463,2023-05-09,95.06,0.0376761026747884,0.0176519924141526,0.0003239254985701,0.0131120242618596,0.0003239254985701,-0.3493286343086292,0.520418247718667,10.0,7.186034863621513,7.262682926829267,0.0,85.0,43.8503889597734,0.5158869289385105,0.7182526915637076,1.1814205447862216,1.4077494072638228,1.8500963302826683,0.0396340234323463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,0.1231699862372265,2023-05-10,97.02,0.1194995206473571,0.0217603211138613,0.0002920536662419,0.0177698799321867,0.0002920536662419,-0.9999676706460672,0.9924070941708087,8.999999999999986,7.287113922269072,7.417222222222224,0.0,84.0,43.68128340552963,0.5200152786372575,0.721120848843838,1.1861382436911112,1.4133708922348747,1.8574842138520151,0.1231699862372265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,-0.0178025190012066,2023-05-11,97.1,-0.0172862459501716,0.0198409976498893,0.0007423433746755,0.0134468627362414,0.0007423433746755,-0.505255255876028,0.9317681748580916,7.99999999999997,8.162039207379024,8.146785714285713,0.00031692968278832206,85.0,43.68160033521242,0.5139011804142638,0.7168690120337633,1.179144594492854,1.4050374452189867,1.846532208002717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,0.384410471941651,2023-05-12,95.26,0.3661894155716167,0.0267933692637352,0.0018115993964041,0.0132771050590875,0.0018115993964041,-0.999979698491084,1.1061302100323378,35.0,17.22145764325191,17.58764705882353,0.0,85.0,43.68160033521242,0.5139011804142638,0.7168690120337633,1.179144594492854,1.4050374452189867,1.846532208002717,0.384410471941651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
