,Unnamed: 0,BM%,Date,S_P,Avg_Mag,RMSE_Put_IV,RMSE_Put_K,RMSE_Put_IV_ATO,RMSE_Put_K_ATO,rho,p,Maturity,Call_GSVJD,Call_Market,B_,N_,Bi^2,sigma2_est,sigma_est,Threshold_10,Threshold_5,Threshold_1,BM_%,BB_10,BUB_10,BM_%_10,BB_5,BUB_5,BM_%_5,BB_1,BUB_1,BM_%_1
59,59,-1.330808244462013,2022-10-25,137.51,-1.8299944169597144,0.0378370900880816,0.0020777562018843,0.0393765828887469,0.0020777562018843,-0.6056311028761097,0.2207680836743701,23.999999999999982,15.867702750293049,14.037708333333333,1.7710505835280652,39.0,20.02121634519592,0.5133645216716902,0.7164946068685306,1.1785287527988717,1.4043036245795049,1.8455678042067103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,-0.7520684333268668,2022-10-26,129.81999999999994,-0.976335240144938,0.0541860304450909,0.0083485437007245,0.0482052874877823,0.0083485437007245,-0.8293449187238651,0.2664076247180291,85.99999999999999,12.78421571871304,11.812021276595742,0.5656069284067279,39.0,19.773932896046514,0.5070239204114491,0.7120561216726172,1.1712280943262032,1.3956043534496003,1.8341350239757086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,-0.6873981690493804,2022-10-27,97.94,-0.6732377667669631,0.0481194627153574,0.0060408394173149,0.0494449879870382,0.0060408394173149,-0.2936382168733132,1.0722030500151496,85.0,10.38471115228104,9.673194444444444,0.47251624281244065,39.0,20.1680384946056,0.5171291921693744,0.7191169530537953,1.1828421284328268,1.4094433286576196,1.8523225203547649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,62,-0.4228687026442892,2022-10-28,99.19999999999996,-0.4194857530231348,0.0348443791630173,0.0029112417395911,0.0402983820159719,0.0029112417395912,-0.5156188802317624,1.2152378644697492,83.99999999999996,8.214478024083817,7.818243243243242,0.1788179396760643,40.0,20.346856434281666,0.5086714108570416,0.713212037795943,1.1731294071541074,1.3978699074204681,1.8371124665986158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,-1.0265443484464152,2022-10-31,93.16,-0.9563287150126806,0.0286051712479906,0.0034089044587633,0.0367890451731894,0.0034089044587633,-0.645603585937746,1.2958884305032006,45.99999999999997,7.352787048346014,6.396458333333334,1.0537932993272752,41.0,21.40064973360894,0.5219670666733888,0.7224728830021157,1.1883621419801165,1.416020830490967,1.8609668230563057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,-0.0865554206417292,2022-11-01,95.20000000000002,-0.0824007604509262,0.0265523490559335,0.0045995343275345,0.0280601772485403,0.0045995343275345,-0.99998430972311,0.9116262931732776,45.0,7.065043854909403,6.982619047619047,0.007491840842466682,42.0,21.408141574451406,0.5097176565345573,0.7139451355213209,1.174335245606605,1.399306752559357,1.8390008012020094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,65,-0.4169097231347644,2022-11-02,90.54,-0.3774700633262157,0.0391201071196449,0.0045683811605544,0.0452222623121018,0.0045683811605544,-0.5316672178254447,1.1698394503865792,78.99999999999999,6.735261400938085,6.356875,0.1738137172443059,42.0,21.570485128091665,0.5135829792402777,0.716647039511277,1.1787794821841588,1.404602387069356,1.8459604446747138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,-1.4063107170512303,2022-11-03,88.91,-1.250350858530249,0.0378570769976104,0.005170551264687,0.0403227262537015,0.005170551264687,-0.5021772075649209,1.209287816717883,78.0,8.549725858530248,7.299375,1.9777098328931457,43.0,23.54819496098481,0.5476324409531351,0.7400219192382987,1.2172277378827052,1.4504163094772742,1.9061701448425077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,-0.2884480917760457,2022-11-04,90.79,-0.2618820225234719,0.0355170787830139,0.0037307366790825,0.0401344185117175,0.0037307366790825,-0.4796213966033698,1.1674446343706426,76.99999999999999,7.938735429536862,7.676969696969697,0.08320230164924208,44.0,23.631397262634053,0.5370772105144103,0.7328555181714949,1.205440057095784,1.436370421487569,1.8877107189736502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,-0.0443853625959774,2022-11-07,96.72,-0.0429295227028294,0.0409762480638202,0.0020657471610224,0.0362341197002252,0.0020657471610224,-0.9999828617010266,0.6952310952075165,10.999999999999975,6.400938355815955,6.352,0.0019700604127763895,45.0,23.633367323046826,0.5251859405121517,0.7246971370939392,1.1920207143903143,1.420380288403407,1.8666961219245635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,-0.4797063495660737,2022-11-08,96.46999999999996,-0.4627727154263911,0.0366459879484288,0.0025519596754052,0.0424213837928573,0.0025519596754052,-0.5745718679551672,1.1617308046407857,73.00000000000003,4.963059550036036,4.491166666666667,0.23011818181400812,45.0,23.863485243560923,0.5302996720791316,0.7282167754722021,1.1978100043423574,1.4272786528634072,1.8757621095971884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
